lead_id,company_name,industry,company_size,country,signup_date,source,demo_requested,emails_opened,response_time_hours,n_meetings,decision_maker_contacted,quoted_acv_eur,company_description,converted,converted_within_days,lead_segment_truth
L0368,Setas Systems,fintech,54,FR,2024-02-02,organic,False,4,27.3,0,True,5845.18,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0196,Naranja Solutions,healthcare,19,ES,2024-05-14,paid,True,11,1.7,1,True,9041.87,"Empresa de healthcare pequeña en ES, equipo joven y decide rápido.",True,8.0,quick_mover
L0613,Xilófono Data  ,healthcare,167,UK,2024-10-02,organic,True,1,86.2,2,False,7097.84,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0542,Elixir Works,logistics,559,ES,2025-02-01,organic,True,23,44.7,7,True,16734.78,"Corporación del sector logistics con presencia en varios países, ciclo de compra largo y comité formal.",False,,strategic
L0076,Manzana Solutions,SaaS,12,ES,2024-11-25,paid,True,5,2.6,0,True,1713.42,"Empresa de SaaS pequeña en ES, equipo joven y decide rápido.",True,6.0,quick_mover
L0202,Kéfir Works,healthcare,150,ES,2025-09-29,organic,False,5,99.7,1,False,4616.53,Equipo de healthcare en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0551,Kéfir Solutions,SaaS,103,PT,2024-05-08,organic,True,23,23.8,6,True,13153.17,"Líder de mercado en SaaS con sede en PT, integra herramientas a nivel grupo.",True,56.0,strategic
L0387,Ibis AI,healthcare,70,ES,2025-09-23,paid,False,,34.9,2,False,4789.95,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0670,Gamba Labs,logistics,251,IT,2024-09-02,outbound,True,25,34.7,8,False,5953.68,"Enterprise logistics player, security review required before pilot.",False,,strategic
L0666,Gamba Networks,fintech,93,ES,2025-08-26,organic,True,2,25.9,2,False,7510.66,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0646,Bizum Dynamics,SaaS,55,ES,2025-10-22,referral,False,2,140.4,2,False,1000000.0,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0776,Garbanzo AI,healthcare,54,PT,2025-05-29,paid,False,3,43.6,0,False,5709.84,"Pyme de healthcare en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0340,Xilófono Studio,logistics,161,PT,2024-12-05,referral,True,3,86.6,0,False,4404.1,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0052,Jaca Cloud,healthcare,24,FR,2024-01-10,paid,True,8,3.0,1,True,5821.28,"Pyme de healthcare ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,6.0,quick_mover
L0080,Lila AI,healthcare,253,ES,2025-12-22,referral,False,2,177.3,0,False,9098.07,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L99006,Manzana Pro,SaaS,30,Unknown,2024-04-26,paid,False,2,40.4,0,False,2806.36,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0683,Cardo Pro,SaaS,14,UK,2024-12-12,paid,True,6,1.5,1,False,4249.73,"Startup de SaaS con unos 14 empleados, busca cerrar trato en semanas.",True,30.0,quick_mover
L0159,Ruta Dynamics,retail,53,UK,2025-09-03,organic,False,5,77.2,0,True,3665.87,Equipo de retail en UK pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0703,Naranja Group,retail,9,FR,2025-10-13,organic,True,12,2.1,3,True,4167.65,"Empresa de retail pequeña en FR, equipo joven y decide rápido.",True,5.0,quick_mover
L0405,Lila Dynamics,healthcare,89,ES,2024-10-25,organic,False,2,189.6,0,False,9339.0,"Pyme de healthcare en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0220,Zarza Works (España),SaaS,105,PT,2025-12-11,outbound,True,23,47.2,7,True,13906.81,"Empresa establecida en SaaS, más de 105 empleados, requiere RFP y prueba piloto.",True,140.0,strategic
L0430,Dátil Cloud,fintech,260,Germany,2024-11-29,organic,False,3,63.5,0,True,10109.61,"Equipo de fintech en DE pidiendo info pero sin sponsor interno claro.

FW: re: pricing",False,,tire_kicker
L0262,Bizum Labs,SaaS,77,ES,2024-10-31,organic,False,3,125.2,0,True,3483.55,"Pyme de SaaS en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0581,Manzana Solutions,fintech,294,FR,2025-10-22,conference,True,22,22.9,10,True,21990.39,"Empresa establecida en fintech, más de 294 empleados, requiere RFP y prueba piloto.",True,87.0,strategic
L0047,Ruta Data,Fintech,336,DE,2025-02-28,conference,True,28,44.4,3,True,29561.93,"Líder de mercado en fintech con sede en DE, integra herramientas a nivel grupo.",False,,strategic
L0791,"Gamba Data, S.L.",SaaS,8,ES,2025-11-20,referral,True,7,1.6,1,True,4554.76,"pequeña jugador de SaaS en ES, ciclo de compra corto.",True,7.0,quick_mover
L0319,Pera Data,retail,11,PT,2025-10-03,referral,True,9,2.1,1,True,4257.83,"pequeña jugador de retail en PT, ciclo de compra corto.",True,1.0,quick_mover
L0044,Trébol Labs,SaaS,23,ES,2025-03-25,paid,False,5,2.0,5,True,6714.28,"Startup de SaaS con unos 23 empleados, busca cerrar trato en semanas.",True,42.0,quick_mover
L0123,Gamba Solutions,retail,14,ES,2024-02-13,paid,True,4,2.0,2,True,4063.9,"Pyme de retail ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,29.0,quick_mover
L0545,Yedra Data,fintech,32,PT,2024-06-16,paid,True,8,2.1,1,True,7926.02,"Empresa de fintech pequeña en PT, equipo joven y decide rápido.",False,,quick_mover
L0792,Quinoa Systems,logistics,549,ES,2024-12-17,outbound,False,19,13.1,4,True,10832.66,"Empresa establecida en logistics, más de 549 empleados, requiere RFP y prueba piloto.

FW: re: pricing",True,23.0,strategic
L0594,Faena Hub,SaaS,184,FR,2024-01-19,outbound,True,29,20.8,3,True,11491.11,"Corporación del sector SaaS con presencia en varios países, ciclo de compra largo y comité formal.",True,1.0,strategic
L0604,Yedra Cloud,retail,180,DE,2025-11-25,referral,False,4,91.7,0,False,3830.79,"Empresa de retail de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0569,Zarza Data,retail,449,DE,2025-11-04,outbound,True,32,0.0,5,True,14738.53,(no notes),True,30.0,strategic
L0737,Naranja Cloud,retail,21,PT,2024-04-07,outbound_v2,True,4,1.4,1,True,2255.17,"Pyme de retail ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,43.0,quick_mover
L0135,Acme Cloud,healthcare,439,FRA,2025-09-24,conference,True,25,64.7,4,True,29596.23,"Corporación del sector healthcare con presencia en varios países, ciclo de compra largo y comité formal.",True,31.0,strategic
L0748,Gamba Labs,fintech,426,PT,2024-01-02,outbound,True,21,20.2,4,False,26564.02,"Multinacional de fintech con procesos maduros, decisión por comité de compras.",False,,strategic
L0526,Jaca Works,healthcare,114,ES,2024-09-19,outbound,True,19,12.1,9,True,19971.77,"Líder de mercado en healthcare con sede en ES, integra herramientas a nivel grupo.",True,12.0,strategic
L0326,Setas Pro,SaaS,160,FR,2024-05-03,paid,True,6,160.5,0,False,4628.22,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0549,Uva Group,retail,47,FR,2024-02-13,conference,False,1,128.9,1,True,2768.67,"Curious retail buyer, no champion identified, slow to respond.",False,,tire_kicker
L0534,Bolero Cloud,healthcare,166,DE,2025-04-08,conference,False,3,149.2,0,True,10706.05,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0729,Garbanzo Studio (España),healthcare,297,PT,2025-05-08,outbound,True,22,13.5,9,True,27333.48,"Multinacional de healthcare con procesos maduros, decisión por comité de compras.",False,,strategic
L0696,Olivo Tech,SaaS,172,FR,2024-11-28,paid,True,17,21.7,13,True,14377.26,"Líder de mercado en SaaS con sede en FR, integra herramientas a nivel grupo.",True,62.0,strategic
L0136,Quinoa Hub,logistics,64,FR,2025-08-09,referral,True,9,0.9,4,False,3634.93,"Empresa de logistics mediana en FR, equipo joven y decide rápido.",True,45.0,quick_mover
L0118,Faro Labs,retail,155,ES,2025-12-07,organic,True,5,83.3,3,False,,"Empresa de retail de tamaño medio, descarga whitepapers pero no responde llamadas.",True,1.0,tire_kicker
L0530,Quinoa Studio,fintech,10,ES,2025-05-29,paid,True,11,3.6,3,True,4393.12,"Empresa de fintech pequeña en ES, equipo joven y decide rápido.",True,2.0,quick_mover
L0734,Bolero Systems,SaaS,566,ES,2025-04-23,conference,True,22,29.9,9,True,12221.82,"Empresa establecida en SaaS, más de 566 empleados, requiere RFP y prueba piloto.",False,,strategic
L0773,Nube Networks,?,361,FR,2025-04-22,conference,True,27,17.0,7,False,13430.2,"Empresa establecida en SaaS, más de 361 empleados, requiere RFP y prueba piloto.",True,24.0,strategic
L0489,Bolero Hub,SaaS,774,ES,2024-03-14,outbound,True,37,40.7,8,True,23354.04,"Líder de mercado en SaaS con sede en ES, integra herramientas a nivel grupo.",True,45.0,strategic
L0249,Bolero Solutions,logistics,924,FR,2025-07-29,conference,True,26,26.5,6,True,15468.08,"Líder de mercado en logistics con sede en FR, integra herramientas a nivel grupo.",True,13.0,strategic
L0341,Garbanzo Works,retail,15,PT,2024-10-28,paid,True,9,1.9,4,True,3034.85,"Startup de retail con unos 15 empleados, busca cerrar trato en semanas.",True,8.0,quick_mover
L0204,Setas Studio,logistics,6,PT,2024-11-04,referral,True,6,1.3,1,True,4499.62,"Empresa de logistics pequeña en PT, equipo joven y decide rápido.",True,23.0,quick_mover
L0083,Dátil Data,fintech,57,DE,2025-03-14,paid,False,4,85.7,0,True,5224.69,"Curious fintech buyer, no champion identified, slow to respond.",False,,tire_kicker
L0144,Uva Data,logistics,278,ES,2025-08-13,conference,True,28,28.6,15,False,13089.03,"Multinacional de logistics con procesos maduros, decisión por comité de compras.",True,62.0,strategic
L0436,Gamba Studio,fintech,9,FR,2025-05-16,paid,False,6,1.7,3,True,4820.82,"Startup de fintech con unos 9 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0088,Kéfir Labs, logistics ,1362,ES,2024-11-20,conference,True,17,35.9,5,True,30845.95,"Líder de mercado en logistics con sede en ES, integra herramientas a nivel grupo.",False,,strategic
L0234,Trébol Hub,fintech,233,ES,2025-08-16,paid,True,21,17.1,3,True,14342.92,"Multinacional de fintech con procesos maduros, decisión por comité de compras.",True,122.0,strategic
L0098,Cala Cloud,SaaS,37,ES,2025-03-31,paid,True,13,1.8,2,True,4169.4,"Pyme de SaaS ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,13.0,quick_mover
L0443,Gamba Data,retail,90,ES,2024-12-31,organic,False,1,72.5,1,False,3239.66,"Negocio de retail curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0391,Jacaranda Data,logistics,107,FR,2025-11-15,paid,False,3,100.5,0,True,4335.1,Equipo de logistics en FR pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0177,Gamba Data,retail,226,IT,2025-03-12,outbound,True,23,7.3,4,True,11959.05,"Empresa establecida en retail, más de 226 empleados, requiere RFP y prueba piloto.",True,101.0,strategic
L0371,Hada Networks,logistics,120,ES,2025-04-26,referral,False,1,56.2,1,False,3246.63,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0239,Kéfir Studio,healthcare,7,ES,2024-03-07,organic,False,9,2.2,1,True,6146.81,"Startup de healthcare con unos 7 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0655,Dátil Data,retail,111,IT,2024-05-16,referral,False,5,129.3,0,False,3136.15,"Negocio de retail curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0094,Naranja Cloud,retail,187,ES,2025-11-25,conference,True,21,26.0,4,True,11130.32,"Multinacional de retail con procesos maduros, decisión por comité de compras.",True,27.0,strategic
L0684,Kéfir Tech,retail,350,DE,2024-11-26,outbound,True,18,8.5,3,True,19988.12,"Empresa establecida en retail, más de 350 empleados, requiere RFP y prueba piloto.",True,53.0,strategic
L0381,Cala Pro,SaaS,946,Unknown,2025-06-17,conference,True,34,29.1,7,True,22571.43,"Líder de mercado en SaaS con sede en ES, integra herramientas a nivel grupo.",False,,strategic
L0194,Faro Tech,logistics,61,IT,2025-02-04,organic,False,1,70.2,1,False,4493.08,"Pyme de logistics en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0206,Iberia Systems,healthcare,15,FR,2025-03-30,paid,True,8,3.2,2,True,4499.94,"Startup de healthcare con unos 15 empleados, busca cerrar trato en semanas.",True,32.0,quick_mover
L0169,Ibis Tech,logistics,17,ES,2025-12-11,conference,True,5,2.3,5,True,4240.64,"Pyme de logistics ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,37.0,quick_mover
L0585,Estuario Pro,logistics,63,ES,2024-12-25,organic,True,2,33.8,0,False,7632.91,"Pyme de logistics en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0224,Lila Pro,retail,182,DE,2024-05-11,outbound,False,6,,0,False,4146.5,Equipo de retail en DE pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0757,Naranja Pro,fintech,41,FR,2024-10-16,paid,True,5,1.5,3,True,6755.68,"pequeña jugador de fintech en FR, ciclo de compra corto.",True,13.0,quick_mover
L0334,Ágora Systems,SaaS,124,ES,2025-10-22,organic,False,6,52.9,0,False,2660.65,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0631,Elixir Cloud,retail,117,DE,2025-04-25,paid,False,3,46.3,1,False,3027.41,Equipo de retail en DE pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0685,Ágora Labs,logistics,56,ES,2025-11-24,organic,True,5,38.1,0,False,6581.16,Equipo de logistics en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0522,Bizum Solutions,fintech,118,DE,2024-05-05,conference,True,32,70.9,2,True,11987.61,"Corporación del sector fintech con presencia en varios países, ciclo de compra largo y comité formal.",True,43.0,strategic
L0104,Bizum Networks,retail,80,PT,2025-06-02,outbound,False,3,129.3,0,False,5656.86,"Pyme de retail en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0070,Yedra Networks,fintech,3509,ES,2024-06-26,conference,True,30,25.6,6,True,38937.36,"Líder de mercado en fintech con sede en ES, integra herramientas a nivel grupo.",True,9.0,strategic
L0214,Trébol Tech,healthcare,40,DE,2025-08-08,organic,False,2,39.3,1,False,6011.15,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",True,1.0,tire_kicker
L0102,Elixir Labs,fintech,166,ES,2024-01-01,paid,False,1,31.5,0,False,6650.7,Equipo de fintech en ES pidiendo info pero sin sponsor interno claro.,True,5.0,tire_kicker
L0225,Duna Networks,retail,32,PT,2024-11-12,paid,True,10,1.1,1,True,4823.88,"retail startup, agile team, ready to commit Q3.",True,4.0,quick_mover
L0269,Jacaranda AI,logistics,99999,ES,2024-07-15,referral,True,16,1.5,1,True,7547.82,"Startup de logistics con unos 25 empleados, busca cerrar trato en semanas.",True,6.0,quick_mover
L0700,Manzana Networks,retail,8,ES,2024-01-10,paid,True,7,1.7,2,True,2674.3,(no notes),False,,quick_mover
L0060,Yedra Solutions,SaaS,11,IT,2025-02-22,referral,0,8,1.5,1,True,4303.32,"Empresa de SaaS pequeña en IT, equipo joven y decide rápido.",True,32.0,quick_mover
L0342,Estuario Group,fintech,51,UK,2024-06-03,referral,False,3,240.0,2,True,6046.83,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",True,2.0,tire_kicker
L0733,Bolero Hub,retail,14,ES,2025-11-10,referral,True,11,3.6,2,True,3412.43,"Startup de retail con unos 14 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0273,Pera Networks,N/A,18,UK,2024-09-13,referral,True,4,1.6,3,True,7979.48,"pequeña jugador de SaaS en UK, ciclo de compra corto.",True,,quick_mover
L0755,TEST LEAD - DELETE,healthcare,141,ES,2025-04-18,organic,False,3,72.0,1,False,8434.5,asdfasdf,False,,tire_kicker
L0279,Hada Digital,SaaS,327,ES,2025-02-06,organic,True,2,189.3,0,True,5299.54,"Negocio de SaaS curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0209,Trébol Networks,SaaS,27,FR,2024-01-16,paid,True,4,1.5,3,True,6464.6,"Pyme de SaaS ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,7.0,quick_mover
L0077,Ruta AI,fintech,42,ES,2025-12-17,paid,True,6,3.2,2,False,6138.75,"pequeña jugador de fintech en ES, ciclo de compra corto.",True,3.0,quick_mover
L0527,Hidra Dynamics,SaaS,82,UK,2025-03-17,conference,True,1,82.0,0,False,5818.17,Equipo de SaaS en UK pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0524,Pulpo Labs,healthcare,113,ES,2024-11-29,organic,False,2,82.4,0,False,7450.7,Equipo de healthcare en ES pidiendo info pero sin sponsor interno claro.,False,,tire_kicker
L0292,Yedra Studio,logistics,30,ES,2024-05-14,referral,True,5,2.8,3,True,4088.42,"Empresa de logistics pequeña en ES, equipo joven y decide rápido.",False,,quick_mover
L0155,Setas Cloud,healthcare,10,ES,2025-10-21,conference,False,9,1.3,2,True,4794.8,"Startup de healthcare con unos 10 empleados, busca cerrar trato en semanas.",True,14.0,quick_mover
L0046,Bizum Works,fintech,219,FR,2024-11-11,Conf.,True,9,82.4,1,False,7719.4,"Negocio de fintech curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0266,Duna Data,healthcare,21,ES,2025-09-18,paid,True,7,0.7,2,True,4862.17,"Empresa de healthcare pequeña en ES, equipo joven y decide rápido.",False,,quick_mover
L0540,Manzana Tech,retail,307,FR,2024-09-12,organic,False,6,43.3,0,False,3339.64,"Negocio de retail curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0728,Pulpo AI,healthcare,21,ES,2025-10-03,referral,True,9,999.0,4,True,3410.56,"Small healthcare company in ES, fast decision cycle, looking to close in weeks.",True,19.0,quick_mover
L0347,a,SaaS,102,PT,2024-05-15,paid,False,5,50.9,1,False,5807.48,TBD,False,,tire_kicker
L0295,Pera Dynamics,retail,71,FR,2024-06-20,paid,False,2,53.7,0,False,5746.45,"Negocio de retail curioso pero sin urgencia, comparando alternativas gratuitas.",False,,tire_kicker
L0036,Lila Cloud, logistics ,8,ES,2024-10-29,paid,False,11,2.3,5,True,2403.84,"Pyme de logistics ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,1.0,quick_mover
L0090,Ruta Studio,fintech,285,ES,2024-07-24,conference,True,20,50.6,9,True,26813.28,"Multinacional de fintech con procesos maduros, decisión por comité de compras.",False,,strategic
L0123,Gamba Solutions,retail,14,ES,2024-02-13,paid,True,4,2.0,2,True,4063.9,"Pyme de retail ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,29.0,quick_mover
L0019,Trébol Data,SaaS,123,UK,2024-10-18,organic,True,3,20.5,1,False,7715.35,"Empresa de SaaS de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0198,Duna Cloud,healthcare,149,ES,2024-02-21,referral,True,5,192.2,0,False,7486.78,"Empresa de healthcare de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0394,Xilófono Group,logistics,80,PT,2024-06-26,referral,True,3,34.8,0,False,3523.55,"Empresa de logistics de tamaño medio, descarga whitepapers pero no responde llamadas.",False,,tire_kicker
L0141,Garbanzo Digital,logistics,559,ES,2025-09-30,outbound,True,23,47.9,5,True,17696.64,"Corporación del sector logistics con presencia en varios países, ciclo de compra largo y comité formal.",True,8.0,strategic
L0305,Manzana Solutions,retail,157,ES,2025-09-15,organic,True,1,130.7,2,False,4150.99,"Pyme de retail en fase exploratoria, sin presupuesto asignado todavía.",False,,tire_kicker
L0663,Uva Pro,healthcare,9,ES,2024-01-05,organic,True,9,1.9,2,False,5744.02,"Empresa de healthcare pequeña en ES, equipo joven y decide rápido.",False,,quick_mover
L0190,Olivo Cloud,retail,23,ES,2024-06-12,paid,True,6,1.4,2,True,5643.97,"Empresa de retail pequeña en ES, equipo joven y decide rápido.",True,31.0,quick_mover
L0764,Olivo Data,logistics,18,UK,2025-11-20,conference,True,11,3.4,1,True,5732.73,"Startup de logistics con unos 18 empleados, busca cerrar trato en semanas.",False,,quick_mover
L0422,Ágora Solutions,retail,14,DE,2024-07-16,paid,True,4,2.0,3,False,3471.44,"Empresa de retail pequeña en DE, equipo joven y decide rápido.",True,23.0,quick_mover
L0798,Setas Solutions,,21,ES,2024-03-28,referral,True,8,2.2,3,False,4248.81,"Pyme de fintech ágil, ya usa varias herramientas SaaS, presupuesto acotado.",False,,quick_mover
L0538,Faena Group,healthcare,21,UK,2024-07-15,paid,True,13,1.5,5,True,8754.08,"Pyme de healthcare ágil, ya usa varias herramientas SaaS, presupuesto acotado.",True,4.0,quick_mover
